model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
llama-moe-6.7b,23375226872176,2,2,AGGREGATE forward all2all,204.5987,204.5987,215.4692,0.0000,10.8705
llama-moe-6.7b,23375226861856,3,0,GROUP_BY backward all2all,220.3001,220.3001,234.1560,0.0000,13.8558
llama-moe-6.7b,23375226861376,3,0,GROUP_BY backward all2all,220.3016,220.3016,234.1575,0.0000,13.8558
llama-moe-6.7b,23375226868816,2,3,GROUP_BY forward all2all,227.9935,227.9935,238.8640,0.0000,10.8705
llama-moe-6.7b,23375226869296,2,3,GROUP_BY forward all2all,227.9935,227.9935,238.8640,0.0000,10.8705
llama-moe-6.7b,23375226848176,3,1,AGGREGATE forward all2all,228.1854,228.1854,242.0391,0.0000,13.8537
llama-moe-6.7b,23375226847696,3,1,AGGREGATE forward all2all,228.1869,228.1869,242.0406,0.0000,13.8537
llama-moe-6.7b,23375226867856,2,3,AGGREGATE forward all2all,247.7088,247.7088,258.5793,0.0000,10.8705
llama-moe-6.7b,23375226868336,2,3,AGGREGATE forward all2all,247.7088,247.7088,258.5793,0.0000,10.8705
llama-moe-6.7b,23375226860896,2,0,AGGREGATE backward all2all,259.1965,259.1965,270.0670,0.0000,10.8705
llama-moe-6.7b,23375226860416,2,0,AGGREGATE backward all2all,259.1980,259.1980,270.0685,0.0000,10.8705
llama-moe-6.7b,23375226855136,2,0,GROUP_BY backward all2all,274.7523,274.7523,285.6228,0.0000,10.8705
llama-moe-6.7b,23375226854656,2,0,GROUP_BY backward all2all,274.7538,274.7538,285.6243,0.0000,10.8705
llama-moe-6.7b,23375226847936,3,1,AGGREGATE backward all2all,280.1233,280.1233,301.3599,0.0000,21.2366
llama-moe-6.7b,23375226871216,3,2,GROUP_BY forward all2all,280.1890,280.1890,301.3611,0.0000,21.1721
llama-moe-6.7b,23375226848416,3,1,AGGREGATE backward all2all,280.0453,280.0453,301.7843,0.0000,21.7390
llama-moe-6.7b,23375226870736,3,2,GROUP_BY forward all2all,280.1905,280.1905,301.8623,0.0000,21.6718
llama-moe-6.7b,23375226848896,3,1,GROUP_BY backward all2all,307.0001,307.0001,320.8559,0.0000,13.8558
llama-moe-6.7b,23375226856096,1,0,AGGREGATE backward all2all,310.6636,310.6636,321.5341,0.0000,10.8705
llama-moe-6.7b,23375226855616,1,0,AGGREGATE backward all2all,310.6651,310.6651,321.5356,0.0000,10.8705
llama-moe-6.7b,23375226858256,3,2,AGGREGATE forward all2all,314.8854,314.8854,328.7391,0.0000,13.8537
llama-moe-6.7b,23375226858736,3,2,AGGREGATE forward all2all,312.6908,312.6908,332.8668,0.0000,20.1761
llama-moe-6.7b,23375226849376,3,1,GROUP_BY backward all2all,314.8865,314.8865,334.4298,0.0000,19.5432
llama-moe-6.7b,23375226857056,1,0,GROUP_BY backward all2all,326.2189,326.2189,337.0894,0.0000,10.8705
llama-moe-6.7b,23375226856576,1,0,GROUP_BY backward all2all,326.2204,326.2204,337.0909,0.0000,10.8705
llama-moe-6.7b,23375226858976,3,2,AGGREGATE backward all2all,341.6823,341.6823,352.5528,0.0000,10.8705
llama-moe-6.7b,23375226849856,2,1,AGGREGATE backward all2all,345.8965,345.8965,356.7670,0.0000,10.8705
llama-moe-6.7b,23375226850816,2,1,GROUP_BY backward all2all,361.4522,361.4522,372.3227,0.0000,10.8705
llama-moe-6.7b,23375226873376,0,0,AGGREGATE backward all2all,362.1301,362.1301,373.0006,0.0000,10.8705
llama-moe-6.7b,23375226872896,0,0,AGGREGATE backward all2all,362.1316,362.1316,373.0021,0.0000,10.8705
llama-moe-6.7b,23375226850336,2,1,AGGREGATE backward all2all,366.6030,366.6030,377.4735,0.0000,10.8705
llama-moe-6.7b,23375226858496,3,2,AGGREGATE backward all2all,366.8218,366.8218,388.2478,0.0000,21.4261
llama-moe-6.7b,23375226858016,0,0,GROUP_BY backward all2all,377.6848,377.6848,388.5553,0.0000,10.8705
llama-moe-6.7b,23375226857536,0,0,GROUP_BY backward all2all,377.6863,377.6863,388.5568,0.0000,10.8705
llama-moe-6.7b,23375226865936,3,3,GROUP_BY forward all2all,366.8787,366.8787,388.5608,0.0000,21.6820
llama-moe-6.7b,23375226851296,2,1,GROUP_BY backward all2all,382.1587,382.1587,393.0292,0.0000,10.8705
llama-moe-6.7b,23375226871456,3,2,GROUP_BY backward all2all,383.5197,383.5197,395.2180,0.0000,11.6983
llama-moe-6.7b,23375226866416,3,3,GROUP_BY forward all2all,383.5748,383.5748,395.2180,0.0000,11.6432
llama-moe-6.7b,23375226870976,3,2,GROUP_BY backward all2all,393.8880,393.8880,407.7439,0.0000,13.8558
llama-moe-6.7b,23375226851776,1,1,AGGREGATE backward all2all,397.3636,397.3636,408.2341,0.0000,10.8705
llama-moe-6.7b,23375226867376,3,3,AGGREGATE forward all2all,404.1828,404.1828,415.0533,0.0000,10.8705
llama-moe-6.7b,23375226866896,3,3,AGGREGATE forward all2all,401.7733,401.7733,415.6270,0.0000,13.8537
llama-moe-6.7b,23375226852736,1,1,GROUP_BY backward all2all,412.9189,412.9189,423.7894,0.0000,10.8705
llama-moe-6.7b,23375226852256,1,1,AGGREGATE backward all2all,418.0700,418.0700,428.9405,0.0000,10.8705
llama-moe-6.7b,23375226872416,2,2,AGGREGATE backward all2all,429.1014,429.1014,439.9719,0.0000,10.8705
llama-moe-6.7b,23375226871936,2,2,AGGREGATE backward all2all,432.7844,432.7844,443.6549,0.0000,10.8705
llama-moe-6.7b,23375226853216,1,1,GROUP_BY backward all2all,433.6253,433.6253,444.4958,0.0000,10.8705
llama-moe-6.7b,23375226867616,3,3,AGGREGATE backward all2all,437.6422,437.6422,448.5127,0.0000,10.8705
llama-moe-6.7b,23375226867136,3,3,AGGREGATE backward all2all,441.3252,441.3252,452.1957,0.0000,10.8705
llama-moe-6.7b,23375226874336,2,2,GROUP_BY backward all2all,444.6571,444.6571,455.5276,0.0000,10.8705
llama-moe-6.7b,23375226873856,2,2,GROUP_BY backward all2all,448.3402,448.3402,459.2107,0.0000,10.8705
llama-moe-6.7b,23375226853696,0,1,AGGREGATE backward all2all,448.8301,448.8301,459.7006,0.0000,10.8705
llama-moe-6.7b,23375226866656,3,3,GROUP_BY backward all2all,453.1979,453.1979,464.0684,0.0000,10.8705
llama-moe-6.7b,23375226866176,3,3,GROUP_BY backward all2all,456.8809,456.8809,467.7514,0.0000,10.8705
llama-moe-6.7b,23375226865216,0,1,GROUP_BY backward all2all,464.3848,464.3848,475.2553,0.0000,10.8705
llama-moe-6.7b,23375226854176,0,1,AGGREGATE backward all2all,469.5365,469.5365,480.4070,0.0000,10.8705
llama-moe-6.7b,23375226875296,1,2,AGGREGATE backward all2all,480.5684,480.5684,491.4389,0.0000,10.8705
llama-moe-6.7b,23375226874816,1,2,AGGREGATE backward all2all,484.2515,484.2515,495.1220,0.0000,10.8705
llama-moe-6.7b,23375226865696,0,1,GROUP_BY backward all2all,485.0912,485.0912,495.9617,0.0000,10.8705
llama-moe-6.7b,23375226868576,2,3,AGGREGATE backward all2all,489.1090,489.1090,499.9795,0.0000,10.8705
llama-moe-6.7b,23375226868096,2,3,AGGREGATE backward all2all,492.7920,492.7920,503.6625,0.0000,10.8705
llama-moe-6.7b,23375226845536,1,2,GROUP_BY backward all2all,496.1237,496.1237,506.9942,0.0000,10.8705
llama-moe-6.7b,23375226845056,1,2,GROUP_BY backward all2all,499.8068,499.8068,510.6773,0.0000,10.8705
llama-moe-6.7b,23375226869536,2,3,GROUP_BY backward all2all,504.6647,504.6647,515.5352,0.0000,10.8705
llama-moe-6.7b,23375226869056,2,3,GROUP_BY backward all2all,508.3477,508.3477,519.2182,0.0000,10.8705
llama-moe-6.7b,23375226846496,0,2,AGGREGATE backward all2all,532.0349,532.0349,542.9054,0.0000,10.8705
llama-moe-6.7b,23375226846016,0,2,AGGREGATE backward all2all,535.7180,535.7180,546.5885,0.0000,10.8705
llama-moe-6.7b,23375226870496,1,3,AGGREGATE backward all2all,540.5760,540.5760,551.4465,0.0000,10.8705
llama-moe-6.7b,23375226870016,1,3,AGGREGATE backward all2all,544.2590,544.2590,555.1295,0.0000,10.8705
llama-moe-6.7b,23375226847456,0,2,GROUP_BY backward all2all,547.5896,547.5896,558.4601,0.0000,10.8705
llama-moe-6.7b,23375226846976,0,2,GROUP_BY backward all2all,551.2727,551.2727,562.1432,0.0000,10.8705
llama-moe-6.7b,23375226863776,1,3,GROUP_BY backward all2all,556.1313,556.1313,567.0018,0.0000,10.8705
llama-moe-6.7b,23375226863296,1,3,GROUP_BY backward all2all,559.8143,559.8143,570.6848,0.0000,10.8705
llama-moe-6.7b,23375226862816,0,3,AGGREGATE backward all2all,592.0425,592.0425,602.9130,0.0000,10.8705
llama-moe-6.7b,23375226862336,0,3,AGGREGATE backward all2all,595.7255,595.7255,606.5960,0.0000,10.8705
llama-moe-6.7b,23375226859936,0,3,GROUP_BY backward all2all,607.5972,607.5972,618.4677,0.0000,10.8705
llama-moe-6.7b,23375226859456,0,3,GROUP_BY backward all2all,611.2802,611.2802,622.1507,0.0000,10.8705
# llama-moe-6.7b: rounds=128 mean=12.038 ms median=10.870 ms max=21.739 ms fwd_mean=12.051 bwd_mean=12.026 serialized_chain_rounds=21 makespan_ms=622.151
