model,iteration,direction,phase,start_s,end_s,duration_s,power_w
qwen_moe_14.3b-coldest,8,bwd,alltoall_1,10.960758155,11.310760692,0.350002537,84.0000
qwen_moe_14.3b-coldest,8,bwd,gate,11.310760692,11.310910803,0.000150110,280.0000
qwen_moe_14.3b-coldest,8,bwd,attention,11.310910803,11.319129481,0.008218678,700.0000
qwen_moe_14.3b-coldest,9,fwd,attention,11.319129481,11.323238514,0.004109033,700.0000
qwen_moe_14.3b-coldest,9,fwd,gate,11.323238514,11.323329982,0.000091468,280.0000
qwen_moe_14.3b-coldest,9,fwd,alltoall_1,11.323329982,11.673332519,0.350002537,84.0000
qwen_moe_14.3b-coldest,9,fwd,experts,11.673332519,11.674806485,0.001473966,700.0000
qwen_moe_14.3b-coldest,9,fwd,alltoall_2,11.674806485,12.024809022,0.350002537,84.0000
qwen_moe_14.3b-coldest,9,fwd,addnorm,12.024809022,12.024816915,0.000007892,140.0000
qwen_moe_14.3b-coldest,9,bwd,addnorm,12.024816915,12.024831673,0.000014759,140.0000
qwen_moe_14.3b-coldest,9,bwd,alltoall_2,12.024831673,12.374834210,0.350002537,84.0000
qwen_moe_14.3b-coldest,9,bwd,experts,12.374834210,12.375649341,0.000815130,700.0000
qwen_moe_14.3b-coldest,9,bwd,alltoall_1,12.375649341,12.725651878,0.350002537,84.0000
qwen_moe_14.3b-coldest,9,bwd,gate,12.725651878,12.725801988,0.000150110,280.0000
qwen_moe_14.3b-coldest,9,bwd,attention,12.725801988,12.734020666,0.008218678,700.0000
qwen_moe_14.3b-coldest,10,fwd,attention,12.734020666,12.738129700,0.004109033,700.0000
qwen_moe_14.3b-coldest,10,fwd,gate,12.738129700,12.738221168,0.000091468,280.0000
qwen_moe_14.3b-coldest,10,fwd,alltoall_1,12.738221168,13.088223705,0.350002537,84.0000
qwen_moe_14.3b-coldest,10,fwd,experts,13.088223705,13.089697670,0.001473966,700.0000
qwen_moe_14.3b-coldest,10,fwd,alltoall_2,13.089697670,13.439700207,0.350002537,84.0000
qwen_moe_14.3b-coldest,10,fwd,addnorm,13.439700207,13.439708100,0.000007892,140.0000
qwen_moe_14.3b-coldest,10,bwd,addnorm,13.439708100,13.439722859,0.000014759,140.0000
qwen_moe_14.3b-coldest,10,bwd,alltoall_2,13.439722859,13.789725396,0.350002537,84.0000
qwen_moe_14.3b-coldest,10,bwd,experts,13.789725396,13.790540526,0.000815130,700.0000
qwen_moe_14.3b-coldest,10,bwd,alltoall_1,13.790540526,14.140543063,0.350002537,84.0000
qwen_moe_14.3b-coldest,10,bwd,gate,14.140543063,14.140693173,0.000150110,280.0000
qwen_moe_14.3b-coldest,10,bwd,attention,14.140693173,14.148911851,0.008218678,700.0000
