model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev33,4,sim,addnorm,1.723575025,1.723726503,0.000151477,140.0000
llama-dev33,4,sim,gate,1.723726503,1.723729923,0.000003421,280.0000
llama-dev33,4,sim,idle,1.723729923,1.728179369,0.004449445,84.0000
llama-dev33,4,sim,gate,1.728179369,1.728270863,0.000091494,280.0000
llama-dev33,4,sim,experts,1.728270863,1.732862742,0.004591878,700.0000
llama-dev33,4,sim,idle,1.732862742,1.737317119,0.004454377,84.0000
llama-dev33,4,sim,gate,1.737317119,1.737439189,0.000122070,280.0000
llama-dev33,4,sim,addnorm,1.737439189,1.737590657,0.000151467,140.0000
llama-dev33,4,sim,attention,1.737590657,1.762206588,0.024615932,700.0000
llama-dev33,4,sim,idle,1.762206588,1.771720623,0.009514034,84.0000
llama-dev33,4,sim,addnorm,1.771720623,1.771872100,0.000151477,140.0000
llama-dev33,4,sim,gate,1.771872100,1.771875521,0.000003421,280.0000
llama-dev33,4,sim,idle,1.771875521,1.776324966,0.004449445,84.0000
llama-dev33,4,sim,gate,1.776324966,1.776416461,0.000091494,280.0000
llama-dev33,4,sim,experts,1.776416461,1.781008339,0.004591878,700.0000
llama-dev33,4,sim,idle,1.781008339,1.785462716,0.004454377,84.0000
llama-dev33,4,sim,gate,1.785462716,1.785584787,0.000122070,280.0000
llama-dev33,4,sim,addnorm,1.785584787,1.785736254,0.000151467,140.0000
llama-dev33,4,sim,attention,1.785736254,1.810352186,0.024615932,700.0000
llama-dev33,4,sim,idle,1.810352186,1.853254073,0.042901887,84.0000
llama-dev33,4,sim,addnorm,1.853254073,1.853405550,0.000151477,140.0000
llama-dev33,4,sim,gate,1.853405550,1.853408971,0.000003421,280.0000
llama-dev33,4,sim,idle,1.853408971,1.857858416,0.004449445,84.0000
llama-dev33,4,sim,gate,1.857858416,1.857949910,0.000091494,280.0000
llama-dev33,4,sim,experts,1.857949910,1.862541789,0.004591878,700.0000
llama-dev33,4,sim,idle,1.862541789,1.866996166,0.004454377,84.0000
llama-dev33,4,sim,gate,1.866996166,1.867118236,0.000122070,280.0000
llama-dev33,4,sim,addnorm,1.867118236,1.867269704,0.000151467,140.0000
llama-dev33,4,sim,attention,1.867269704,1.891885636,0.024615932,700.0000
llama-dev33,4,sim,idle,1.891885636,1.900426447,0.008540812,84.0000
llama-dev33,4,sim,addnorm,1.900426447,1.900577924,0.000151477,140.0000
llama-dev33,4,sim,gate,1.900577924,1.900581345,0.000003421,280.0000
llama-dev33,4,sim,idle,1.900581345,1.905030791,0.004449445,84.0000
llama-dev33,4,sim,gate,1.905030791,1.905122285,0.000091494,280.0000
llama-dev33,4,sim,experts,1.905122285,1.909714163,0.004591878,700.0000
llama-dev33,4,sim,idle,1.909714163,1.914168457,0.004454294,84.0000
llama-dev33,4,sim,gate,1.914168457,1.914290528,0.000122070,280.0000
llama-dev33,4,sim,addnorm,1.914290528,1.914441995,0.000151467,140.0000
llama-dev33,4,sim,attention,1.914441995,1.939057927,0.024615932,700.0000
llama-dev33,4,sim,idle,1.939057927,1.977688521,0.038630595,84.0000
llama-dev33,5,sim,idle,1.977688521,2.007954269,0.030265747,84.0000
llama-dev33,5,sim,attention,2.007954269,2.020262235,0.012307966,700.0000
llama-dev33,5,sim,addnorm,2.020262235,2.020338625,0.000076391,140.0000
llama-dev33,5,sim,gate,2.020338625,2.020402388,0.000063763,280.0000
llama-dev33,5,sim,idle,2.020402388,2.024855255,0.004452866,84.0000
llama-dev33,5,sim,gate,2.024855255,2.026939748,0.002084493,280.0000
llama-dev33,5,sim,experts,2.026939748,2.033695316,0.006755568,700.0000
llama-dev33,5,sim,idle,2.033695316,2.038153331,0.004458015,84.0000
llama-dev33,5,sim,addnorm,2.038153331,2.038229724,0.000076393,140.0000
llama-dev33,5,sim,idle,2.038229724,2.038229891,0.000000167,84.0000
llama-dev33,5,sim,attention,2.038229891,2.050537857,0.012307966,700.0000
llama-dev33,5,sim,addnorm,2.050537857,2.050614248,0.000076391,140.0000
llama-dev33,5,sim,gate,2.050614248,2.050678011,0.000063763,280.0000
llama-dev33,5,sim,idle,2.050678011,2.055130877,0.004452866,84.0000
llama-dev33,5,sim,gate,2.055130877,2.057215370,0.002084493,280.0000
llama-dev33,5,sim,experts,2.057215370,2.063970938,0.006755568,700.0000
llama-dev33,5,sim,idle,2.063970938,2.068429037,0.004458098,84.0000
llama-dev33,5,sim,addnorm,2.068429037,2.068505430,0.000076393,140.0000
llama-dev33,5,sim,attention,2.068505430,2.080813396,0.012307966,700.0000
llama-dev33,5,sim,addnorm,2.080813396,2.080889787,0.000076391,140.0000
llama-dev33,5,sim,gate,2.080889787,2.080953550,0.000063763,280.0000
llama-dev33,5,sim,idle,2.080953550,2.085406416,0.004452866,84.0000
llama-dev33,5,sim,gate,2.085406416,2.087490909,0.002084493,280.0000
llama-dev33,5,sim,experts,2.087490909,2.094246477,0.006755568,700.0000
llama-dev33,5,sim,idle,2.094246477,2.098704492,0.004458015,84.0000
llama-dev33,5,sim,addnorm,2.098704492,2.098780885,0.000076393,140.0000
llama-dev33,5,sim,attention,2.098780885,2.111088851,0.012307966,700.0000
llama-dev33,5,sim,addnorm,2.111088851,2.111165242,0.000076391,140.0000
llama-dev33,5,sim,gate,2.111165242,2.111218650,0.000053408,280.0000
llama-dev33,5,sim,gate,2.111218650,2.111229005,0.000010355,280.0000
llama-dev33,5,sim,idle,2.111229005,2.115671516,0.004442511,84.0000
llama-dev33,5,sim,gate,2.115671516,2.117756009,0.002084493,280.0000
llama-dev33,5,sim,experts,2.117756009,2.124511577,0.006755568,700.0000
llama-dev33,5,sim,idle,2.124511577,2.128969675,0.004458098,84.0000
llama-dev33,5,sim,addnorm,2.128969675,2.129046069,0.000076393,140.0000
llama-dev33,5,sim,idle,2.129046069,2.217997156,0.088951087,84.0000
llama-dev33,5,sim,addnorm,2.217997156,2.218148633,0.000151477,140.0000
llama-dev33,5,sim,gate,2.218148633,2.218152054,0.000003421,280.0000
llama-dev33,5,sim,idle,2.218152054,2.222601499,0.004449445,84.0000
llama-dev33,5,sim,gate,2.222601499,2.222692994,0.000091494,280.0000
llama-dev33,5,sim,experts,2.222692994,2.227284872,0.004591878,700.0000
llama-dev33,5,sim,idle,2.227284872,2.231739249,0.004454377,84.0000
llama-dev33,5,sim,gate,2.231739249,2.231861320,0.000122070,280.0000
llama-dev33,5,sim,addnorm,2.231861320,2.232012787,0.000151467,140.0000
llama-dev33,5,sim,attention,2.232012787,2.256628719,0.024615932,700.0000
llama-dev33,5,sim,idle,2.256628719,2.266142753,0.009514034,84.0000
llama-dev33,5,sim,addnorm,2.266142753,2.266294230,0.000151477,140.0000
llama-dev33,5,sim,gate,2.266294230,2.266297651,0.000003421,280.0000
llama-dev33,5,sim,idle,2.266297651,2.270747097,0.004449445,84.0000
llama-dev33,5,sim,gate,2.270747097,2.270838591,0.000091494,280.0000
llama-dev33,5,sim,experts,2.270838591,2.275430469,0.004591878,700.0000
llama-dev33,5,sim,idle,2.275430469,2.279884847,0.004454377,84.0000
llama-dev33,5,sim,gate,2.279884847,2.280006917,0.000122070,280.0000
llama-dev33,5,sim,addnorm,2.280006917,2.280158384,0.000151467,140.0000
llama-dev33,5,sim,attention,2.280158384,2.304774316,0.024615932,700.0000
llama-dev33,5,sim,idle,2.304774316,2.347676203,0.042901887,84.0000
llama-dev33,5,sim,addnorm,2.347676203,2.347827680,0.000151477,140.0000
llama-dev33,5,sim,gate,2.347827680,2.347831101,0.000003421,280.0000
