model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev49,3,sim,gate,1.059060744,1.059124507,0.000063763,280.0000
llama-dev49,3,sim,idle,1.059124507,1.063577373,0.004452866,84.0000
llama-dev49,3,sim,gate,1.063577373,1.065661866,0.002084493,280.0000
llama-dev49,3,sim,experts,1.065661866,1.072417434,0.006755568,700.0000
llama-dev49,3,sim,idle,1.072417434,1.076875532,0.004458098,84.0000
llama-dev49,3,sim,addnorm,1.076875532,1.076951926,0.000076393,140.0000
llama-dev49,3,sim,attention,1.076951926,1.089259892,0.012307966,700.0000
llama-dev49,3,sim,addnorm,1.089259892,1.089336282,0.000076391,140.0000
llama-dev49,3,sim,gate,1.089336282,1.089400046,0.000063763,280.0000
llama-dev49,3,sim,idle,1.089400046,1.093852912,0.004452866,84.0000
llama-dev49,3,sim,gate,1.093852912,1.095937405,0.002084493,280.0000
llama-dev49,3,sim,experts,1.095937405,1.102692973,0.006755568,700.0000
llama-dev49,3,sim,idle,1.102692973,1.107151071,0.004458098,84.0000
llama-dev49,3,sim,addnorm,1.107151071,1.107227465,0.000076393,140.0000
llama-dev49,3,sim,attention,1.107227465,1.119535431,0.012307966,700.0000
llama-dev49,3,sim,addnorm,1.119535431,1.119611821,0.000076391,140.0000
llama-dev49,3,sim,gate,1.119611821,1.119665229,0.000053408,280.0000
llama-dev49,3,sim,gate,1.119665229,1.119675584,0.000010355,280.0000
llama-dev49,3,sim,idle,1.119675584,1.124118096,0.004442511,84.0000
llama-dev49,3,sim,gate,1.124118096,1.126202588,0.002084493,280.0000
llama-dev49,3,sim,experts,1.126202588,1.132958156,0.006755568,700.0000
llama-dev49,3,sim,idle,1.132958156,1.137416255,0.004458098,84.0000
llama-dev49,3,sim,addnorm,1.137416255,1.137492648,0.000076393,140.0000
llama-dev49,3,sim,idle,1.137492648,1.229005533,0.091512885,84.0000
llama-dev49,3,sim,addnorm,1.229005533,1.229157011,0.000151477,140.0000
llama-dev49,3,sim,gate,1.229157011,1.229160431,0.000003421,280.0000
llama-dev49,3,sim,idle,1.229160431,1.233609877,0.004449445,84.0000
llama-dev49,3,sim,gate,1.233609877,1.233701371,0.000091494,280.0000
llama-dev49,3,sim,experts,1.233701371,1.238293250,0.004591878,700.0000
llama-dev49,3,sim,idle,1.238293250,1.242939865,0.004646615,84.0000
llama-dev49,3,sim,gate,1.242939865,1.243061935,0.000122070,280.0000
llama-dev49,3,sim,addnorm,1.243061935,1.243213402,0.000151467,140.0000
llama-dev49,3,sim,attention,1.243213402,1.267829334,0.024615932,700.0000
llama-dev49,3,sim,idle,1.267829334,1.286820460,0.018991126,84.0000
llama-dev49,3,sim,addnorm,1.286820460,1.286971937,0.000151477,140.0000
llama-dev49,3,sim,gate,1.286971937,1.286975358,0.000003421,280.0000
llama-dev49,3,sim,idle,1.286975358,1.291424804,0.004449445,84.0000
llama-dev49,3,sim,gate,1.291424804,1.291516298,0.000091494,280.0000
llama-dev49,3,sim,experts,1.291516298,1.296108177,0.004591878,700.0000
llama-dev49,3,sim,idle,1.296108177,1.300682973,0.004574797,84.0000
llama-dev49,3,sim,gate,1.300682973,1.300805044,0.000122070,280.0000
llama-dev49,3,sim,addnorm,1.300805044,1.300956511,0.000151467,140.0000
llama-dev49,3,sim,attention,1.300956511,1.325572443,0.024615932,700.0000
llama-dev49,3,sim,idle,1.325572443,1.354991824,0.029419381,84.0000
llama-dev49,3,sim,addnorm,1.354991824,1.355143301,0.000151477,140.0000
llama-dev49,3,sim,gate,1.355143301,1.355146721,0.000003421,280.0000
llama-dev49,3,sim,idle,1.355146721,1.359596167,0.004449445,84.0000
llama-dev49,3,sim,gate,1.359596167,1.359687661,0.000091494,280.0000
llama-dev49,3,sim,experts,1.359687661,1.364279540,0.004591878,700.0000
llama-dev49,3,sim,idle,1.364279540,1.368954384,0.004674845,84.0000
llama-dev49,3,sim,gate,1.368954384,1.369076455,0.000122070,280.0000
llama-dev49,3,sim,addnorm,1.369076455,1.369227922,0.000151467,140.0000
llama-dev49,3,sim,attention,1.369227922,1.393843854,0.024615932,700.0000
llama-dev49,3,sim,idle,1.393843854,1.401768671,0.007924817,84.0000
llama-dev49,3,sim,addnorm,1.401768671,1.401920148,0.000151477,140.0000
llama-dev49,3,sim,gate,1.401920148,1.401923569,0.000003421,280.0000
llama-dev49,3,sim,idle,1.401923569,1.406373014,0.004449445,84.0000
llama-dev49,3,sim,gate,1.406373014,1.406464509,0.000091494,280.0000
llama-dev49,3,sim,experts,1.406464509,1.411056387,0.004591878,700.0000
llama-dev49,3,sim,idle,1.411056387,1.415682933,0.004626546,84.0000
llama-dev49,3,sim,gate,1.415682933,1.415805003,0.000122070,280.0000
llama-dev49,3,sim,addnorm,1.415805003,1.415956470,0.000151467,140.0000
llama-dev49,3,sim,attention,1.415956470,1.440572402,0.024615932,700.0000
llama-dev49,3,sim,idle,1.440572402,1.479202997,0.038630595,84.0000
