model,iteration,direction,phase,start_s,end_s,duration_s,power_w
qwen-moe-14.3b,7,bwd,gate,9.925819364,9.925969475,0.000150110,280.0000
qwen-moe-14.3b,7,bwd,attention,9.925969475,9.934188153,0.008218678,700.0000
qwen-moe-14.3b,8,fwd,attention,9.934188153,9.938297186,0.004109033,700.0000
qwen-moe-14.3b,8,fwd,gate,9.938297186,9.938388654,0.000091468,280.0000
qwen-moe-14.3b,8,fwd,alltoall_1,9.938388654,10.288391191,0.350002537,84.0000
qwen-moe-14.3b,8,fwd,experts,10.288391191,10.292620148,0.004228957,700.0000
qwen-moe-14.3b,8,fwd,alltoall_2,10.292620148,10.642622685,0.350002537,84.0000
qwen-moe-14.3b,8,fwd,addnorm,10.642622685,10.642630577,0.000007892,140.0000
qwen-moe-14.3b,8,bwd,addnorm,10.642630577,10.642645336,0.000014759,140.0000
qwen-moe-14.3b,8,bwd,alltoall_2,10.642645336,10.992647873,0.350002537,84.0000
qwen-moe-14.3b,8,bwd,experts,10.992647873,10.994986563,0.002338690,700.0000
qwen-moe-14.3b,8,bwd,alltoall_1,10.994986563,11.344989100,0.350002537,84.0000
qwen-moe-14.3b,8,bwd,gate,11.344989100,11.345139211,0.000150110,280.0000
qwen-moe-14.3b,8,bwd,attention,11.345139211,11.353357889,0.008218678,700.0000
qwen-moe-14.3b,9,fwd,attention,11.353357889,11.357466922,0.004109033,700.0000
qwen-moe-14.3b,9,fwd,gate,11.357466922,11.357558390,0.000091468,280.0000
qwen-moe-14.3b,9,fwd,alltoall_1,11.357558390,11.707560927,0.350002537,84.0000
qwen-moe-14.3b,9,fwd,experts,11.707560927,11.711789884,0.004228957,700.0000
qwen-moe-14.3b,9,fwd,alltoall_2,11.711789884,12.061792421,0.350002537,84.0000
qwen-moe-14.3b,9,fwd,addnorm,12.061792421,12.061800313,0.000007892,140.0000
qwen-moe-14.3b,9,bwd,addnorm,12.061800313,12.061815072,0.000014759,140.0000
qwen-moe-14.3b,9,bwd,alltoall_2,12.061815072,12.411817609,0.350002537,84.0000
qwen-moe-14.3b,9,bwd,experts,12.411817609,12.414156299,0.002338690,700.0000
qwen-moe-14.3b,9,bwd,alltoall_1,12.414156299,12.764158836,0.350002537,84.0000
qwen-moe-14.3b,9,bwd,gate,12.764158836,12.764308947,0.000150110,280.0000
qwen-moe-14.3b,9,bwd,attention,12.764308947,12.772527625,0.008218678,700.0000
qwen-moe-14.3b,10,fwd,attention,12.772527625,12.776636658,0.004109033,700.0000
qwen-moe-14.3b,10,fwd,gate,12.776636658,12.776728126,0.000091468,280.0000
qwen-moe-14.3b,10,fwd,alltoall_1,12.776728126,13.126730663,0.350002537,84.0000
qwen-moe-14.3b,10,fwd,experts,13.126730663,13.130959620,0.004228957,700.0000
qwen-moe-14.3b,10,fwd,alltoall_2,13.130959620,13.480962157,0.350002537,84.0000
qwen-moe-14.3b,10,fwd,addnorm,13.480962157,13.480970049,0.000007892,140.0000
qwen-moe-14.3b,10,bwd,addnorm,13.480970049,13.480984808,0.000014759,140.0000
qwen-moe-14.3b,10,bwd,alltoall_2,13.480984808,13.830987345,0.350002537,84.0000
qwen-moe-14.3b,10,bwd,experts,13.830987345,13.833326036,0.002338690,700.0000
qwen-moe-14.3b,10,bwd,alltoall_1,13.833326036,14.183328573,0.350002537,84.0000
qwen-moe-14.3b,10,bwd,gate,14.183328573,14.183478683,0.000150110,280.0000
qwen-moe-14.3b,10,bwd,attention,14.183478683,14.191697361,0.008218678,700.0000
