iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
4,23375226866656,3,3,GROUP_BY backward all2all,1.545876397,1.545876397,1.546520207
4,23375226866176,3,3,GROUP_BY backward all2all,1.546287317,1.546287317,1.546937926
5,23375226861616,3,0,GROUP_BY forward all2all,1.759422931,1.759422931,1.760056581
5,23375226861136,3,0,GROUP_BY forward all2all,1.759422946,1.759422946,1.760056595
5,23375226864496,3,0,AGGREGATE forward all2all,1.768899378,1.768899378,1.769742883
5,23375226864016,3,0,AGGREGATE forward all2all,1.768899392,1.768899392,1.769742898
5,23375226864736,3,0,AGGREGATE backward all2all,1.790817988,1.790817988,1.792046034
5,23375226864256,3,0,AGGREGATE backward all2all,1.790819526,1.790819526,1.792065247
5,23375226849136,3,1,GROUP_BY forward all2all,1.790886724,1.790886724,1.792085130
5,23375226848656,3,1,GROUP_BY forward all2all,1.790886739,1.790886739,1.792086668
5,23375226861856,3,0,GROUP_BY backward all2all,1.798815317,1.798815317,1.799471918
5,23375226861376,3,0,GROUP_BY backward all2all,1.798834530,1.798834530,1.799486315
5,23375226848176,3,1,AGGREGATE forward all2all,1.805571487,1.805571487,1.806414993
5,23375226847696,3,1,AGGREGATE forward all2all,1.805590700,1.805590700,1.806434206
5,23375226848416,3,1,AGGREGATE backward all2all,1.851460827,1.851460827,1.852550093
5,23375226847936,3,1,AGGREGATE backward all2all,1.851556517,1.851556517,1.852750159
5,23375226871216,3,2,GROUP_BY forward all2all,1.851604517,1.851604517,1.852727969
5,23375226870736,3,2,GROUP_BY forward all2all,1.851623730,1.851623730,1.852823659
5,23375226849376,3,1,GROUP_BY backward all2all,1.858190294,1.858190294,1.858828748
5,23375226848896,3,1,GROUP_BY backward all2all,1.859519442,1.859519442,1.860169454
5,23375226858736,3,2,AGGREGATE forward all2all,1.866075546,1.866075546,1.866919052
5,23375226858256,3,2,AGGREGATE forward all2all,1.866275612,1.866275612,1.867119118
5,23375226858976,3,2,AGGREGATE backward all2all,1.899656920,1.899656920,1.900290569
5,23375226858496,3,2,AGGREGATE backward all2all,1.912241429,1.912241429,1.913474559
5,23375226865936,3,3,GROUP_BY forward all2all,1.912298405,1.912298405,1.913508571
5,23375226871456,3,2,GROUP_BY backward all2all,1.916775287,1.916775287,1.917774183
5,23375226866416,3,3,GROUP_BY forward all2all,1.916828887,1.916828887,1.917746295
5,23375226870976,3,2,GROUP_BY backward all2all,1.920243842,1.920243842,1.920895454
5,23375226867376,3,3,AGGREGATE forward all2all,1.926589092,1.926589092,1.927432598
5,23375226866896,3,3,AGGREGATE forward all2all,1.927000012,1.927000012,1.927843518
5,23375226867616,3,3,AGGREGATE backward all2all,1.960170466,1.960170466,1.960804115
5,23375226867136,3,3,AGGREGATE backward all2all,1.960581386,1.960581386,1.961215035
