iter,label,layer,direction,kind,start_s,end_s,duration_ms,nbytes
14,dispatch,3,fwd,a2a,1789849162.075140,1789849162.079050,3.9107,536870912
14,expert,3,fwd,gemm,1789849162.079054,1789849162.201001,121.9467,0
14,expert,3,bwd,gemm,1789849162.241629,1789849162.511839,270.2093,0
14,combine,3,fwd,a2a,1789849162.201005,1789849162.206872,5.8669,529661952
14,combine,3,bwd,a2a,1789849162.236315,1789849162.241626,5.3116,536870912
14,dispatch,3,bwd,a2a,1789849162.511842,1789849162.517712,5.8696,529661952
14,combine,2,bwd,a2a,1789849162.645705,1789849162.650868,5.1631,536870912
14,dispatch,2,bwd,a2a,1789849162.928255,1789849162.933861,5.6062,530464768
14,combine,1,bwd,a2a,1789849163.052078,1789849163.057636,5.5588,536870912
14,dispatch,1,bwd,a2a,1789849163.317890,1789849163.323460,5.5701,525787136
14,combine,0,bwd,a2a,1789849163.433432,1789849163.439461,6.0299,536870912
14,dispatch,0,bwd,a2a,1789849163.686739,1789849163.692531,5.7918,531537920
15,dispatch,0,fwd,a2a,1789849163.832277,1789849163.837516,5.2390,536870912
15,expert,0,fwd,gemm,1789849163.837519,1789849163.940435,102.9157,0
15,expert,0,bwd,gemm,1789849165.286471,1789849165.469087,182.6168,0
15,combine,0,fwd,a2a,1789849163.940439,1789849163.946703,6.2648,534634496
15,dispatch,1,fwd,a2a,1789849164.002760,1789849164.006139,3.3789,536870912
15,expert,1,fwd,gemm,1789849164.006142,1789849164.104398,98.2557,0
15,expert,1,bwd,gemm,1789849165.025477,1789849165.200652,175.1748,0
15,combine,1,fwd,a2a,1789849164.104402,1789849164.109690,5.2882,521994240
15,dispatch,2,fwd,a2a,1789849164.169313,1789849164.173417,4.1039,536870912
15,expert,2,fwd,gemm,1789849164.173421,1789849164.268053,94.6324,0
15,expert,2,bwd,gemm,1789849164.747448,1789849164.933985,186.5368,0
15,combine,2,fwd,a2a,1789849164.268057,1789849164.274140,6.0825,530890752
15,dispatch,3,fwd,a2a,1789849164.328034,1789849164.331505,3.4712,536870912
15,expert,3,fwd,gemm,1789849164.331509,1789849164.425355,93.8466,0
15,expert,3,bwd,gemm,1789849164.455799,1789849164.651022,195.2236,0
15,combine,3,fwd,a2a,1789849164.425359,1789849164.429374,4.0149,530980864
15,combine,3,bwd,a2a,1789849164.452249,1789849164.455796,3.5466,536870912
15,dispatch,3,bwd,a2a,1789849164.651026,1789849164.655550,4.5241,530980864
15,combine,2,bwd,a2a,1789849164.743590,1789849164.747445,3.8551,536870912
15,dispatch,2,bwd,a2a,1789849164.933989,1789849164.938896,4.9068,530890752
15,combine,1,bwd,a2a,1789849165.022506,1789849165.025474,2.9678,536870912
15,dispatch,1,bwd,a2a,1789849165.200655,1789849165.204703,4.0480,521994240
15,combine,0,bwd,a2a,1789849165.283388,1789849165.286467,3.0795,536870912
15,dispatch,0,bwd,a2a,1789849165.469091,1789849165.474183,5.0920,534634496
16,dispatch,0,fwd,a2a,1789849165.586747,1789849165.590196,3.4496,536870912
16,expert,0,fwd,gemm,1789849165.590200,1789849165.675017,84.8168,0
16,expert,0,bwd,gemm,1789849166.885755,1789849167.073009,187.2550,0
16,combine,0,fwd,a2a,1789849165.675020,1789849165.679167,4.1466,535085056
16,dispatch,1,fwd,a2a,1789849165.729231,1789849165.732445,3.2144,536870912
16,expert,1,fwd,gemm,1789849165.732449,1789849165.809645,77.1961,0
16,expert,1,bwd,gemm,1789849166.603797,1789849166.790038,186.2408,0
16,combine,1,fwd,a2a,1789849165.809649,1789849165.813170,3.5211,522444800
16,dispatch,2,fwd,a2a,1789849165.858415,1789849165.861692,3.2776,536870912
16,expert,2,fwd,gemm,1789849165.861696,1789849165.928612,66.9157,0
16,expert,2,bwd,gemm,1789849166.318913,1789849166.505361,186.4486,0
16,combine,2,fwd,a2a,1789849165.928616,1789849165.932192,3.5758,531259392
16,dispatch,3,fwd,a2a,1789849165.976134,1789849165.978972,2.8379,536870912
16,expert,3,fwd,gemm,1789849165.978976,1789849166.044150,65.1747,0
16,expert,3,bwd,gemm,1789849166.071144,1789849166.227300,156.1565,0
16,combine,3,fwd,a2a,1789849166.044154,1789849166.048010,3.8564,525770752
16,combine,3,bwd,a2a,1789849166.068298,1789849166.071141,2.8421,536870912
16,dispatch,3,bwd,a2a,1789849166.227304,1789849166.231136,3.8317,525770752
16,combine,2,bwd,a2a,1789849166.314369,1789849166.318909,4.5401,536870912
16,dispatch,2,bwd,a2a,1789849166.505365,1789849166.510680,5.3148,531259392
16,combine,1,bwd,a2a,1789849166.599936,1789849166.603794,3.8571,536870912
16,dispatch,1,bwd,a2a,1789849166.790041,1789849166.794391,4.3503,522444800
16,combine,0,bwd,a2a,1789849166.882294,1789849166.885751,3.4570,536870912
16,dispatch,0,bwd,a2a,1789849167.073013,1789849167.077151,4.1376,535085056
17,dispatch,0,fwd,a2a,1789849167.185436,1789849167.188692,3.2558,536870912
17,expert,0,fwd,gemm,1789849167.188695,1789849167.281454,92.7586,0
17,expert,0,bwd,gemm,1789849168.792193,1789849169.035092,242.8987,0
17,combine,0,fwd,a2a,1789849167.281458,1789849167.286893,5.4352,538796032
17,dispatch,1,fwd,a2a,1789849167.342252,1789849167.345705,3.4524,536870912
17,expert,1,fwd,gemm,1789849167.345708,1789849167.442050,96.3412,0
17,expert,1,bwd,gemm,1789849168.435553,1789849168.675709,240.1555,0
17,combine,1,fwd,a2a,1789849167.442054,1789849167.446733,4.6796,525336576
17,dispatch,2,fwd,a2a,1789849167.500552,1789849167.504566,4.0136,536870912
17,expert,2,fwd,gemm,1789849167.504570,1789849167.596179,91.6097,0
17,expert,2,bwd,gemm,1789849168.065075,1789849168.315897,250.8212,0
17,combine,2,fwd,a2a,1789849167.596183,1789849167.601799,5.6161,527835136
17,dispatch,3,fwd,a2a,1789849167.657194,1789849167.660505,3.3112,536870912
17,expert,3,fwd,gemm,1789849167.660509,1789849167.750985,90.4761,0
17,expert,3,bwd,gemm,1789849167.782954,1789849167.967366,184.4122,0
17,combine,3,fwd,a2a,1789849167.750988,1789849167.755684,4.6955,527130624
17,combine,3,bwd,a2a,1789849167.779087,1789849167.782950,3.8637,536870912
17,dispatch,3,bwd,a2a,1789849167.967370,1789849167.971428,4.0580,527130624
17,combine,2,bwd,a2a,1789849168.058523,1789849168.065072,6.5491,536870912
17,dispatch,2,bwd,a2a,1789849168.315900,1789849168.322550,6.6492,527835136
17,combine,1,bwd,a2a,1789849168.430430,1789849168.435550,5.1197,536870912
17,dispatch,1,bwd,a2a,1789849168.675713,1789849168.681173,5.4600,525336576
17,combine,0,bwd,a2a,1789849168.787439,1789849168.792190,4.7507,536870912
17,dispatch,0,bwd,a2a,1789849169.035095,1789849169.040826,5.7303,538796032
18,dispatch,0,fwd,a2a,1789849169.173579,1789849169.177994,4.4147,536870912
18,expert,0,fwd,gemm,1789849169.177998,1789849169.285273,107.2757,0
18,expert,0,bwd,gemm,1789849170.814574,1789849171.030418,215.8446,0
18,combine,0,fwd,a2a,1789849169.285277,1789849169.290904,5.6266,535371776
18,dispatch,1,fwd,a2a,1789849169.348696,1789849169.352642,3.9453,536870912
18,expert,1,fwd,gemm,1789849169.352646,1789849169.461068,108.4223,0
18,expert,1,bwd,gemm,1789849170.502259,1789849170.712667,210.4074,0
18,combine,1,fwd,a2a,1789849169.461072,1789849169.466518,5.4460,526786560
18,dispatch,2,fwd,a2a,1789849169.525166,1789849169.529844,4.6783,536870912
18,expert,2,fwd,gemm,1789849169.529848,1789849169.637600,107.7520,0
18,expert,2,bwd,gemm,1789849170.167049,1789849170.395199,228.1498,0
18,combine,2,fwd,a2a,1789849169.637604,1789849169.643122,5.5180,535724032
18,dispatch,3,fwd,a2a,1789849169.702393,1789849169.705851,3.4583,536870912
18,expert,3,fwd,gemm,1789849169.705855,1789849169.806818,100.9634,0
18,expert,3,bwd,gemm,1789849169.843339,1789849170.057663,214.3243,0
18,combine,3,fwd,a2a,1789849169.806822,1789849169.812136,5.3147,523272192
18,combine,3,bwd,a2a,1789849169.839483,1789849169.843335,3.8525,536870912
18,dispatch,3,bwd,a2a,1789849170.057667,1789849170.062767,5.1000,523272192
18,combine,2,bwd,a2a,1789849170.162201,1789849170.167046,4.8445,536870912
18,dispatch,2,bwd,a2a,1789849170.395204,1789849170.400103,4.8991,535724032
18,combine,1,bwd,a2a,1789849170.497230,1789849170.502256,5.0256,536870912
18,dispatch,1,bwd,a2a,1789849170.712670,1789849170.717452,4.7815,526786560
18,combine,0,bwd,a2a,1789849170.810387,1789849170.814570,4.1831,536870912
18,dispatch,0,bwd,a2a,1789849171.030422,1789849171.035228,4.8062,535371776
19,dispatch,0,fwd,a2a,1789849171.157706,1789849171.162174,4.4684,536870912
19,expert,0,fwd,gemm,1789849171.162178,1789849171.261250,99.0726,0
19,expert,0,bwd,gemm,1789849172.673592,1789849172.880250,206.6585,0
19,combine,0,fwd,a2a,1789849171.261254,1789849171.267112,5.8574,539025408
19,dispatch,1,fwd,a2a,1789849171.320483,1789849171.323914,3.4311,536870912
19,expert,1,fwd,gemm,1789849171.323918,1789849171.421458,97.5410,0
19,expert,1,bwd,gemm,1789849172.370780,1789849172.572471,201.6907,0
19,combine,1,fwd,a2a,1789849171.421462,1789849171.426011,4.5486,523509760
19,dispatch,2,fwd,a2a,1789849171.480704,1789849171.484302,3.5972,536870912
19,expert,2,fwd,gemm,1789849171.484305,1789849171.580201,95.8952,0
19,expert,2,bwd,gemm,1789849172.065423,1789849172.268909,203.4860,0
19,combine,2,fwd,a2a,1789849171.580205,1789849171.585101,4.8956,528711680
19,dispatch,3,fwd,a2a,1789849171.638906,1789849171.642422,3.5168,536870912
19,expert,3,fwd,gemm,1789849171.642427,1789849171.735501,93.0738,0
19,expert,3,bwd,gemm,1789849171.768409,1789849171.963521,195.1113,0
19,combine,3,fwd,a2a,1789849171.735505,1789849171.740420,4.9148,526311424
19,combine,3,bwd,a2a,1789849171.765329,1789849171.768406,3.0765,536870912
19,dispatch,3,bwd,a2a,1789849171.963524,1789849171.968444,4.9197,526311424
19,combine,2,bwd,a2a,1789849172.061009,1789849172.065420,4.4109,536870912
19,dispatch,2,bwd,a2a,1789849172.268914,1789849172.273670,4.7569,528711680
19,combine,1,bwd,a2a,1789849172.367201,1789849172.370777,3.5763,536870912
19,dispatch,1,bwd,a2a,1789849172.572475,1789849172.577116,4.6417,523509760
19,combine,0,bwd,a2a,1789849172.669160,1789849172.673588,4.4285,536870912
19,dispatch,0,bwd,a2a,1789849172.880254,1789849172.885722,5.4678,539025408
